section_id,country_code,country_name,election_region_code,election_region_name,municipality_code,municipality_name,city_region_code,city_region_name,section_code,town_code,town_name,place,voters_count,is_machine,is_mobile,is_ship,is_covid
223100084,00,България,22,Смолян,31,Смолян,,,084,49285,с. Мугла,Кметството,172,0,0,0,0
223100085,00,България,22,Смолян,31,Смолян,,,085,14605,с. Гела,"Читалище ""Съзнание-1929""",33,0,0,0,0
223100086,00,България,22,Смолян,31,Смолян,,,086,68000,с. Солища,"Читалище ""Наука""",24,0,0,0,0
223100087,00,България,22,Смолян,31,Смолян,,,087,83274,с. Широка Лъка,"Читалище ""Екзарх Стефан I-1872"" - зала, ул. "" Кап. Петко войвода"" №26",391,1,0,0,0
223100088,00,България,22,Смолян,31,Смолян,,,088,69345,с. Стойките,Кметството,170,0,0,0,0
223800001,00,България,22,Смолян,38,Чепеларе,,,001,80371,гр. Чепеларе,"Пенсионерски клуб, ул. ""Васил Дечев"" № 043",875,1,0,0,0
223800002,00,България,22,Смолян,38,Чепеларе,,,002,80371,гр. Чепеларе,"СУ ""Васил Дечев"" - Основно Училище, ул. ""Полк. Дичо Петров"" № 004",769,1,0,0,0
223800003,00,България,22,Смолян,38,Чепеларе,,,003,80371,гр. Чепеларе,"СУ ""Васил Дечев"" - Основно Училище, ул. ""Полк. Дичо Петров"" № 004",759,1,0,0,0
223800004,00,България,22,Смолян,38,Чепеларе,,,004,80371,гр. Чепеларе,"СУ ""Васил Дечев"" - Основно Училище, ул. ""Полк. Дичо Петров"" № 004",672,1,0,0,0
223800005,00,България,22,Смолян,38,Чепеларе,,,005,80371,гр. Чепеларе,"СУ "" Васил Дечев"" - Основно Училище, ул. ""Полк. Дичо Петров"" № 004",744,1,0,0,0
223800006,00,България,22,Смолян,38,Чепеларе,,,006,80371,гр. Чепеларе,"СУ "" Васил Дечев"" - Основно Училище, ул. ""Полк. Дичо Петров"" № 004",538,1,0,0,0
223800007,00,България,22,Смолян,38,Чепеларе,,,007,55035,с. Павелско,"ОУ ""Цар Симеон І""",455,1,0,0,0
223800008,00,България,22,Смолян,38,Чепеларе,,,008,58517,с. Проглед,Сградата на читалището,59,0,0,0,0
223800009,00,България,22,Смолян,38,Чепеларе,,,009,77219,с. Хвойна,Сградата на кметството,320,1,0,0,0
223800010,00,България,22,Смолян,38,Чепеларе,,,010,46286,с. Малево,Сградата на читалището,96,0,0,0,0
223800011,00,България,22,Смолян,38,Чепеларе,,,011,53669,с. Орехово,Сградата на читалището,102,0,0,0,0
223800012,00,България,22,Смолян,38,Чепеларе,,,012,4801,с. Богутево,Сградата на общински клуб,140,0,0,0,0
223800013,00,България,22,Смолян,38,Чепеларе,,,013,30034,с. Забърдо,Сградата на читалището,313,1,0,0,0
223800014,00,България,22,Смолян,38,Чепеларе,,,014,54376,с. Острица,Сградата на кметско наместничество,38,0,0,0,0
223800015,00,България,22,Смолян,38,Чепеларе,,,015,43668,с. Лилеково,Сградата на кметско наместничество,37,0,0,0,0
223800016,00,България,22,Смолян,38,Чепеларе,,,016,31351,с. Зорница,Сградата на читалището,15,0,0,0,0
244601001,00,България,24,София 24 МИР,46,Столична,01,Средец,001,68134,гр. София,"6 ОУ, ул. ""6-ти септември” №16",684,1,0,0,0
244601002,00,България,24,София 24 МИР,46,Столична,01,Средец,002,68134,гр. София,"6 ОУ, ул. ""6-ти септември” №16",721,1,0,0,0
244601003,00,България,24,София 24 МИР,46,Столична,01,Средец,003,68134,гр. София,"6 ОУ, ул. ""6-ти септември” №16",711,1,0,0,0
244601004,00,България,24,София 24 МИР,46,Столична,01,Средец,004,68134,гр. София,"127 СОУ- ул. ""Парчевич"" №43",720,1,0,0,0
244601005,00,България,24,София 24 МИР,46,Столична,01,Средец,005,68134,гр. София,"127 СОУ- ул. ""Парчевич"" №43",819,1,0,0,0
244601006,00,България,24,София 24 МИР,46,Столична,01,Средец,006,68134,гр. София,"127 СОУ- ул. ""Парчевич"" №43",687,1,0,0,0
244601007,00,България,24,София 24 МИР,46,Столична,01,Средец,007,68134,гр. София,"127 СОУ- ул. ""Парчевич"" №43",789,1,0,0,0
244601008,00,България,24,София 24 МИР,46,Столична,01,Средец,008,68134,гр. София,"9 ФЕГ,  бул. ""Патриарх Евтимий"" № 35",627,1,0,0,0
244601009,00,България,24,София 24 МИР,46,Столична,01,Средец,009,68134,гр. София,"6 ОУ, ул. ""6-ти септември” №16",858,1,0,0,0
244601010,00,България,24,София 24 МИР,46,Столична,01,Средец,010,68134,гр. София,"9 ФЕГ, бул. ""Патриарх Евтимий"" № 35",811,1,0,0,0
244601011,00,България,24,София 24 МИР,46,Столична,01,Средец,011,68134,гр. София,"7 СОУ, ул. ""Цар Шишман"" № 28",815,1,0,0,0
244601012,00,България,24,София 24 МИР,46,Столична,01,Средец,012,68134,гр. София,"9 ФЕГ, бул. ""Патриарх Евтимий"" № 35",776,1,0,0,0
244601013,00,България,24,София 24 МИР,46,Столична,01,Средец,013,68134,гр. София,"9 ФЕГ, бул. ""Патриарх Евтимий"" № 35",837,1,0,0,0
244601014,00,България,24,София 24 МИР,46,Столична,01,Средец,014,68134,гр. София,"9 ФЕГ, бул. ""Патриарх Евтимий"" № 35",809,1,0,0,0
244601015,00,България,24,София 24 МИР,46,Столична,01,Средец,015,68134,гр. София,"9 ФЕГ, бул. ""Патриарх Евтимий"" № 35",543,1,0,0,0
244601016,00,България,24,София 24 МИР,46,Столична,01,Средец,016,68134,гр. София,"9 ФЕГ, бул. ""Патриарх Евтимий"" № 35",727,1,0,0,0
244601017,00,България,24,София 24 МИР,46,Столична,01,Средец,017,68134,гр. София,"9 ФЕГ, бул. ""Патриарх Евтимий"" № 35",521,1,0,0,0
244601018,00,България,24,София 24 МИР,46,Столична,01,Средец,018,68134,гр. София,"9 ФЕГ, бул. ""Патриарх Евтимий"" № 35",734,1,0,0,0
244601019,00,България,24,София 24 МИР,46,Столична,01,Средец,019,68134,гр. София,"9 ФЕГ, бул. ""Патриарх Евтимий"" № 35",750,1,0,0,0
244601020,00,България,24,София 24 МИР,46,Столична,01,Средец,020,68134,гр. София,"7 СОУ, ул. ""Цар Шишман"" № 28",703,1,0,0,0
244601021,00,България,24,София 24 МИР,46,Столична,01,Средец,021,68134,гр. София,"133-то СОУ ул. ""Цар Шишман"" №1",779,1,0,0,0
244601022,00,България,24,София 24 МИР,46,Столична,01,Средец,022,68134,гр. София,"133-то СОУ ул. ""Цар Шишман"" №1",830,1,0,0,0
244601023,00,България,24,София 24 МИР,46,Столична,01,Средец,023,68134,гр. София,"133-то СОУ ул. ""Цар Шишман"" №1",651,1,0,0,0
244601024,00,България,24,София 24 МИР,46,Столична,01,Средец,024,68134,гр. София,"133-то СОУ ул. ""Цар Шишман"" №1",700,1,0,0,0
244601025,00,България,24,София 24 МИР,46,Столична,01,Средец,025,68134,гр. София,"6 ОУ, ул. ""6-ти септември” №16",603,1,0,0,0
244601026,00,България,24,София 24 МИР,46,Столична,01,Средец,026,68134,гр. София,"7 СОУ, ул. ""Цар Шишман"" № 28",729,1,0,0,0
244601027,00,България,24,София 24 МИР,46,Столична,01,Средец,027,68134,гр. София,"7 СОУ, ул. ""Цар Шишман"" № 28",651,1,0,0,0
244601028,00,България,24,София 24 МИР,46,Столична,01,Средец,028,68134,гр. София,"7 СОУ, ул. ""Цар Шишман"" № 28",869,1,0,0,0
244601029,00,България,24,София 24 МИР,46,Столична,01,Средец,029,68134,гр. София,"7 СОУ, ул. ""Цар Шишман"" № 28",941,1,0,0,0
244601030,00,България,24,София 24 МИР,46,Столична,01,Средец,030,68134,гр. София,"7 СОУ, ул. ""Цар Шишман"" № 28",708,1,0,0,0
244601031,00,България,24,София 24 МИР,46,Столична,01,Средец,031,68134,гр. София,"38 СОУ, ул. ""Шипка"" № 40",556,1,0,0,0
244601032,00,България,24,София 24 МИР,46,Столична,01,Средец,032,68134,гр. София,"38 СОУ, ул. ""Шипка"" № 40",794,1,0,0,0
244601033,00,България,24,София 24 МИР,46,Столична,01,Средец,033,68134,гр. София,"38 СОУ, ул. ""Шипка"" № 40",744,1,0,0,0
244601034,00,България,24,София 24 МИР,46,Столична,01,Средец,034,68134,гр. София,"38 СОУ, ул. ""Шипка"" № 40",690,1,0,0,0
244601035,00,България,24,София 24 МИР,46,Столична,01,Средец,035,68134,гр. София,"12 СОУ - ул. ""Цар Иван Асен ІІ"" № 72",733,1,0,0,0
244601036,00,България,24,София 24 МИР,46,Столична,01,Средец,036,68134,гр. София,"12 СОУ - ул. ""Цар Иван Асен ІІ"" № 72",811,1,0,0,0
244601037,00,България,24,София 24 МИР,46,Столична,01,Средец,037,68134,гр. София,"12 СОУ - ул. ""Цар Иван Асен ІІ"" № 72",879,1,0,0,0
244601038,00,България,24,София 24 МИР,46,Столична,01,Средец,038,68134,гр. София,"12 СОУ - ул. ""Цар Иван Асен ІІ"" № 72",862,1,0,0,0
244601039,00,България,24,София 24 МИР,46,Столична,01,Средец,039,68134,гр. София,"12 СОУ - ул. ""Цар Иван Асен ІІ"" № 72",873,1,0,0,0
244601040,00,България,24,София 24 МИР,46,Столична,01,Средец,040,68134,гр. София,"12 СОУ - ул. ""Цар Иван Асен ІІ"" № 72",697,1,0,0,0
244601041,00,България,24,София 24 МИР,46,Столична,01,Средец,041,68134,гр. София,"12 СОУ - ул. ""Цар Иван Асен ІІ"" № 72",870,1,0,0,0
244601042,00,България,24,София 24 МИР,46,Столична,01,Средец,042,68134,гр. София,"12 СОУ - ул. ""Цар Иван Асен ІІ"" № 72",712,1,0,0,0
244601045,00,България,24,София 24 МИР,46,Столична,01,Средец,045,68134,гр. София,"7 СОУ, ул. ""Цар Шишман"" № 28",55722,1,0,0,0
234602001,00,България,23,София 23 МИР,46,Столична,02,Красно Село,001,68134,гр. София,"Първа частна математическа гимназия , бул. “Ген. Скобелев” № 58",766,1,0,0,0
234602002,00,България,23,София 23 МИР,46,Столична,02,Красно Село,002,68134,гр. София,"Първа частна математическа гимназия , бул. “Ген. Скобелев” № 58",866,1,0,0,0
234602003,00,България,23,София 23 МИР,46,Столична,02,Красно Село,003,68134,гр. София,"Първа частна математическа гимназия , бул. “Ген. Скобелев” № 58",763,1,0,0,0
234602004,00,България,23,София 23 МИР,46,Столична,02,Красно Село,004,68134,гр. София,"Медицински колеж "" Йорданка Филаретова "" ул. “Йорданка Филаретова” №3",663,1,0,0,0
234602005,00,България,23,София 23 МИР,46,Столична,02,Красно Село,005,68134,гр. София,"Първа частна математическа гимназия , бул. “Ген. Скобелев” № 58",725,1,0,0,0
234602006,00,България,23,София 23 МИР,46,Столична,02,Красно Село,006,68134,гр. София,"Първа частна математическа гимназия , бул. “Ген. Скобелев” № 58",604,1,0,0,0
234602007,00,България,23,София 23 МИР,46,Столична,02,Красно Село,007,68134,гр. София,"Първа частна математическа гимназия , бул. “Ген. Скобелев” № 58",715,1,0,0,0
234602008,00,България,23,София 23 МИР,46,Столична,02,Красно Село,008,68134,гр. София,"Медицински колеж "" Йорданка Филаретова "" ул. “Йорданка Филаретова” №3",853,1,0,0,0
234602009,00,България,23,София 23 МИР,46,Столична,02,Красно Село,009,68134,гр. София,"Медицински колеж "" Йорданка Филаретова "" ул. “Йорданка Филаретова” №3",868,1,0,0,0
234602010,00,България,23,София 23 МИР,46,Столична,02,Красно Село,010,68134,гр. София,"Медицински колеж "" Йорданка Филаретова "" ул. “Йорданка Филаретова” №3",780,1,0,0,0
234602011,00,България,23,София 23 МИР,46,Столична,02,Красно Село,011,68134,гр. София,"Медицински колеж "" Йорданка Филаретова "" ул. “Йорданка Филаретова” №3",856,1,0,0,0
234602012,00,България,23,София 23 МИР,46,Столична,02,Красно Село,012,68134,гр. София,"19 СОУ ""Елин Пелин"" ул. Яков Крайков № 16",731,1,0,0,0
234602013,00,България,23,София 23 МИР,46,Столична,02,Красно Село,013,68134,гр. София,"19 СОУ ""Елин Пелин"" ул. Яков Крайков № 16",836,1,0,0,0
234602014,00,България,23,София 23 МИР,46,Столична,02,Красно Село,014,68134,гр. София,"19 СОУ ""Елин Пелин"" ул. Яков Крайков № 16",770,1,0,0,0
234602015,00,България,23,София 23 МИР,46,Столична,02,Красно Село,015,68134,гр. София,"19 СОУ ""Елин Пелин"" ул. Яков Крайков № 16",738,1,0,0,0
234602016,00,България,23,София 23 МИР,46,Столична,02,Красно Село,016,68134,гр. София,"19 СОУ ""Елин Пелин"" ул. Яков Крайков № 16",816,1,0,0,0
234602017,00,България,23,София 23 МИР,46,Столична,02,Красно Село,017,68134,гр. София,"19 СОУ ""Елин Пелин"" ул. Яков Крайков № 16",776,1,0,0,0
234602018,00,България,23,София 23 МИР,46,Столична,02,Красно Село,018,68134,гр. София,Читалище “Средец” – “бул. Цар Борис ІІІ” № 17,917,1,0,0,0
234602019,00,България,23,София 23 МИР,46,Столична,02,Красно Село,019,68134,гр. София,"51 СОУ ""Елисавета Багряна"" ул. “Софийски герой” № 28",806,1,0,0,0
234602020,00,България,23,София 23 МИР,46,Столична,02,Красно Село,020,68134,гр. София,"51 СОУ ""Елисавета Багряна"" ул. “Софийски герой” № 28",916,1,0,0,0
234602021,00,България,23,София 23 МИР,46,Столична,02,Красно Село,021,68134,гр. София,"51 СОУ ""Елисавета Багряна"" ул. “Софийски герой” № 28",768,1,0,0,0
234602022,00,България,23,София 23 МИР,46,Столична,02,Красно Село,022,68134,гр. София,"51 СОУ ""Елисавета Багряна"" ул. “Софийски герой” № 28",770,1,0,0,0
234602023,00,България,23,София 23 МИР,46,Столична,02,Красно Село,023,68134,гр. София,"51 СОУ ""Елисавета Багряна"" ул. “Софийски герой” № 28",859,1,0,0,0
234602024,00,България,23,София 23 МИР,46,Столична,02,Красно Село,024,68134,гр. София,"51 СОУ ""Елисавета Багряна"" ул. “Софийски герой” № 28",762,1,0,0,0
234602025,00,България,23,София 23 МИР,46,Столична,02,Красно Село,025,68134,гр. София,"51 СОУ ""Елисавета Багряна"" ул. “Софийски герой” № 28",813,1,0,0,0
234602026,00,България,23,София 23 МИР,46,Столична,02,Красно Село,026,68134,гр. София,"51 СОУ ""Елисавета Багряна"" ул. “Софийски герой” № 28",827,1,0,0,0
234602027,00,България,23,София 23 МИР,46,Столична,02,Красно Село,027,68134,гр. София,"51 СОУ ""Елисавета Багряна"" ул. “Софийски герой” № 28",890,1,0,0,0
234602028,00,България,23,София 23 МИР,46,Столична,02,Красно Село,028,68134,гр. София,"51 СОУ ""Елисавета Багряна"" ул. “Софийски герой” № 28",802,1,0,0,0
234602029,00,България,23,София 23 МИР,46,Столична,02,Красно Село,029,68134,гр. София,"51 СОУ ""Елисавета Багряна"" ул. “Софийски герой” № 28",982,1,0,0,0
234602030,00,България,23,София 23 МИР,46,Столична,02,Красно Село,030,68134,гр. София,"36 СОУ ""Максим Горки "" ул. “Пирински проход“ № 35",975,1,0,0,0
234602031,00,България,23,София 23 МИР,46,Столична,02,Красно Село,031,68134,гр. София,"36 СОУ ""Максим Горки "" ул. “Пирински проход“ № 35",804,1,0,0,0
234602032,00,България,23,София 23 МИР,46,Столична,02,Красно Село,032,68134,гр. София,"36 СОУ ""Максим Горки "" ул. “Пирински проход“ № 35",916,1,0,0,0
234602033,00,България,23,София 23 МИР,46,Столична,02,Красно Село,033,68134,гр. София,"51 СОУ ""Елисавета Багряна"" ул. “Софийски герой” № 28",782,1,0,0,0
234602034,00,България,23,София 23 МИР,46,Столична,02,Красно Село,034,68134,гр. София,"51 СОУ ""Елисавета Багряна"" ул. “Софийски герой” № 28",838,1,0,0,0
234602035,00,България,23,София 23 МИР,46,Столична,02,Красно Село,035,68134,гр. София,"34 ОУ ""Стою Шишков"" ул. “Родопски извор” № 43",810,1,0,0,0
234602036,00,България,23,София 23 МИР,46,Столична,02,Красно Село,036,68134,гр. София,"34 ОУ ""Стою Шишков"" ул. “Родопски извор” № 43",793,1,0,0,0
234602037,00,България,23,София 23 МИР,46,Столична,02,Красно Село,037,68134,гр. София,"34 ОУ ""Стою Шишков"" ул. “Родопски извор” № 43",770,1,0,0,0
234602038,00,България,23,София 23 МИР,46,Столична,02,Красно Село,038,68134,гр. София,Читалище “Средец” – “бул. Цар Борис ІІІ” № 17,782,1,0,0,0
234602039,00,България,23,София 23 МИР,46,Столична,02,Красно Село,039,68134,гр. София,"19 СОУ ""Елин Пелин"" ул. Яков Крайков № 16",848,1,0,0,0
234602040,00,България,23,София 23 МИР,46,Столична,02,Красно Село,040,68134,гр. София,"51 СОУ ""Елисавета Багряна"" ул. “Софийски герой” № 28",773,1,0,0,0
234602041,00,България,23,София 23 МИР,46,Столична,02,Красно Село,041,68134,гр. София,"51 СОУ ""Елисавета Багряна"" ул. “Софийски герой” № 28",897,1,0,0,0
234602042,00,България,23,София 23 МИР,46,Столична,02,Красно Село,042,68134,гр. София,"51 СОУ ""Елисавета Багряна"" ул. “Софийски герой” № 28",759,1,0,0,0
234602043,00,България,23,София 23 МИР,46,Столична,02,Красно Село,043,68134,гр. София,"25 ОУ "" д-р Петър Берон""  ул. “Балканджи Йово” № 22",675,1,0,0,0
234602044,00,България,23,София 23 МИР,46,Столична,02,Красно Село,044,68134,гр. София,"25 ОУ "" д-р Петър Берон""  ул. “Балканджи Йово” № 22",736,1,0,0,0
234602045,00,България,23,София 23 МИР,46,Столична,02,Красно Село,045,68134,гр. София,"25 ОУ "" д-р Петър Берон""  ул. “Балканджи Йово” № 22",819,1,0,0,0
234602046,00,България,23,София 23 МИР,46,Столична,02,Красно Село,046,68134,гр. София,"25 ОУ "" д-р Петър Берон""  ул. “Балканджи Йово” № 22",778,1,0,0,0
234602047,00,България,23,София 23 МИР,46,Столична,02,Красно Село,047,68134,гр. София,"25 ОУ "" д-р Петър Берон""  ул. “Балканджи Йово” № 22",778,1,0,0,0
234602048,00,България,23,София 23 МИР,46,Столична,02,Красно Село,048,68134,гр. София,"25 ОУ "" д-р Петър Берон""  ул. “Балканджи Йово” № 22",820,1,0,0,0
234602049,00,България,23,София 23 МИР,46,Столична,02,Красно Село,049,68134,гр. София,"25 ОУ "" д-р Петър Берон""  ул. “Балканджи Йово” № 22",895,1,0,0,0
234602050,00,България,23,София 23 МИР,46,Столична,02,Красно Село,050,68134,гр. София,"25 ОУ "" д-р Петър Берон""  ул. “Балканджи Йово” № 22",799,1,0,0,0
234602051,00,България,23,София 23 МИР,46,Столична,02,Красно Село,051,68134,гр. София,"132 СОУ  ""Ваня Войнова"" бул. Цар Борис ІІІ” № 128",661,1,0,0,0
234602052,00,България,23,София 23 МИР,46,Столична,02,Красно Село,052,68134,гр. София,"132 СОУ  ""Ваня Войнова"" бул. Цар Борис ІІІ” № 128",743,1,0,0,0
234602053,00,България,23,София 23 МИР,46,Столична,02,Красно Село,053,68134,гр. София,"132 СОУ  ""Ваня Войнова"" бул. Цар Борис ІІІ” № 128",598,1,0,0,0
234602054,00,България,23,София 23 МИР,46,Столична,02,Красно Село,054,68134,гр. София,"132 СОУ  ""Ваня Войнова"" бул. Цар Борис ІІІ” № 128",682,1,0,0,0
234602055,00,България,23,София 23 МИР,46,Столична,02,Красно Село,055,68134,гр. София,"142 ОУ ""Веселин Ханчев""  ул. “Пчела” № 21",1005,1,0,0,0
234602056,00,България,23,София 23 МИР,46,Столична,02,Красно Село,056,68134,гр. София,"142 ОУ ""Веселин Ханчев""  ул. “Пчела” № 21",843,1,0,0,0
234602057,00,България,23,София 23 МИР,46,Столична,02,Красно Село,057,68134,гр. София,"142 ОУ ""Веселин Ханчев""  ул. “Пчела” № 21",833,1,0,0,0
234602058,00,България,23,София 23 МИР,46,Столична,02,Красно Село,058,68134,гр. София,"142 ОУ ""Веселин Ханчев""  ул. “Пчела” № 21",789,1,0,0,0
234602059,00,България,23,София 23 МИР,46,Столична,02,Красно Село,059,68134,гр. София,"142 ОУ ""Веселин Ханчев""  ул. “Пчела” № 21",824,1,0,0,0
234602060,00,България,23,София 23 МИР,46,Столична,02,Красно Село,060,68134,гр. София,"142 ОУ ""Веселин Ханчев""  ул. “Пчела” № 21",795,1,0,0,0
234602061,00,България,23,София 23 МИР,46,Столична,02,Красно Село,061,68134,гр. София,"142 ОУ ""Веселин Ханчев""  ул. “Пчела” № 21",828,1,0,0,0
234602062,00,България,23,София 23 МИР,46,Столична,02,Красно Село,062,68134,гр. София,"142 ОУ ""Веселин Ханчев""  ул. “Пчела” № 21",957,1,0,0,0
234602063,00,България,23,София 23 МИР,46,Столична,02,Красно Село,063,68134,гр. София,"142 ОУ ""Веселин Ханчев""  ул. “Пчела” № 21",840,1,0,0,0
234602064,00,България,23,София 23 МИР,46,Столична,02,Красно Село,064,68134,гр. София,"142 ОУ ""Веселин Ханчев""  ул. “Пчела” № 21",817,1,0,0,0
234602065,00,България,23,София 23 МИР,46,Столична,02,Красно Село,065,68134,гр. София,"36 СОУ ""Максим Горки "" ул. “Пирински проход“ № 35",885,1,0,0,0
234602066,00,България,23,София 23 МИР,46,Столична,02,Красно Село,066,68134,гр. София,"36 СОУ ""Максим Горки "" ул. “Пирински проход“ № 35",837,1,0,0,0
234602067,00,България,23,София 23 МИР,46,Столична,02,Красно Село,067,68134,гр. София,"36 СОУ ""Максим Горки "" ул. “Пирински проход“ № 35",825,1,0,0,0
234602068,00,България,23,София 23 МИР,46,Столична,02,Красно Село,068,68134,гр. София,"36 СОУ ""Максим Горки "" ул. “Пирински проход“ № 35",766,1,0,0,0
234602069,00,България,23,София 23 МИР,46,Столична,02,Красно Село,069,68134,гр. София,"36 СОУ ""Максим Горки "" ул. “Пирински проход“ № 35",878,1,0,0,0
234602070,00,България,23,София 23 МИР,46,Столична,02,Красно Село,070,68134,гр. София,"34 ОУ ""Стою Шишков"" ул. “Родопски извор” № 43",742,1,0,0,0
234602071,00,България,23,София 23 МИР,46,Столична,02,Красно Село,071,68134,гр. София,"34 ОУ ""Стою Шишков"" ул. “Родопски извор” № 43",771,1,0,0,0
234602072,00,България,23,София 23 МИР,46,Столична,02,Красно Село,072,68134,гр. София,"34 ОУ ""Стою Шишков"" ул. “Родопски извор” № 43",837,1,0,0,0
234602073,00,България,23,София 23 МИР,46,Столична,02,Красно Село,073,68134,гр. София,"34 ОУ ""Стою Шишков"" ул. “Родопски извор” № 43",956,1,0,0,0
234602074,00,България,23,София 23 МИР,46,Столична,02,Красно Село,074,68134,гр. София,"36 СОУ ""Максим Горки "" ул. “Пирински проход“ № 35",875,1,0,0,0
234602075,00,България,23,София 23 МИР,46,Столична,02,Красно Село,075,68134,гр. София,"36 СОУ ""Максим Горки "" ул. “Пирински проход“ № 35",846,1,0,0,0
234602076,00,България,23,София 23 МИР,46,Столична,02,Красно Село,076,68134,гр. София,"34 ОУ ""Стою Шишков"" ул. “Родопски извор” № 43",854,1,0,0,0
234602077,00,България,23,София 23 МИР,46,Столична,02,Красно Село,077,68134,гр. София,"34 ОУ ""Стою Шишков"" ул. “Родопски извор” № 43",815,1,0,0,0
234602078,00,България,23,София 23 МИР,46,Столична,02,Красно Село,078,68134,гр. София,"34 ОУ ""Стою Шишков"" ул. “Родопски извор” № 43",653,1,0,0,0
234602079,00,България,23,София 23 МИР,46,Столична,02,Красно Село,079,68134,гр. София,"34 ОУ ""Стою Шишков"" ул. “Родопски извор” № 43",756,1,0,0,0
234602080,00,България,23,София 23 МИР,46,Столична,02,Красно Село,080,68134,гр. София,"34 ОУ ""Стою Шишков"" ул. “Родопски извор” № 43",916,1,0,0,0
234602081,00,България,23,София 23 МИР,46,Столична,02,Красно Село,081,68134,гр. София,"34 ОУ ""Стою Шишков"" ул. “Родопски извор” № 43",816,1,0,0,0
234602082,00,България,23,София 23 МИР,46,Столична,02,Красно Село,082,68134,гр. София,"34 ОУ ""Стою Шишков"" ул. “Родопски извор” № 43",799,1,0,0,0
234602083,00,България,23,София 23 МИР,46,Столична,02,Красно Село,083,68134,гр. София,"34 ОУ ""Стою Шишков"" ул. “Родопски извор” № 43",785,1,0,0,0
234602084,00,България,23,София 23 МИР,46,Столична,02,Красно Село,084,68134,гр. София,"36 СОУ ""Максим Горки "" ул. “Пирински проход“ № 35",812,1,0,0,0
234602085,00,България,23,София 23 МИР,46,Столична,02,Красно Село,085,68134,гр. София,"19 СОУ ""Елин Пелин"" ул. Яков Крайков № 16",890,1,0,0,0
234602086,00,България,23,София 23 МИР,46,Столична,02,Красно Село,086,68134,гр. София,"51 СОУ ""Елисавета Багряна"" ул. “Софийски герой” № 28",703,1,0,0,0
234602087,00,България,23,София 23 МИР,46,Столична,02,Красно Село,087,68134,гр. София,"51 СОУ ""Елисавета Багряна"" ул. “Софийски герой” № 28",717,1,0,0,0
234602088,00,България,23,София 23 МИР,46,Столична,02,Красно Село,088,68134,гр. София,"25 ОУ "" д-р Петър Берон""  ул. “Балканджи Йово” № 22",804,1,0,0,0
234602089,00,България,23,София 23 МИР,46,Столична,02,Красно Село,089,68134,гр. София,"25 ОУ "" д-р Петър Берон""  ул. “Балканджи Йово” № 22",790,1,0,0,0
234602090,00,България,23,София 23 МИР,46,Столична,02,Красно Село,090,68134,гр. София,"36 СОУ ""Максим Горки "" ул. “Пирински проход“ № 35",890,1,0,0,0
234602091,00,България,23,София 23 МИР,46,Столична,02,Красно Село,091,68134,гр. София,"34 ОУ ""Стою Шишков"" ул. “Родопски извор” № 43",755,1,0,0,0
234602092,00,България,23,София 23 МИР,46,Столична,02,Красно Село,092,68134,гр. София,"34 ОУ ""Стою Шишков"" ул. “Родопски извор” № 43",826,1,0,0,0
244603001,00,България,24,София 24 МИР,46,Столична,03,Възраждане,001,68134,гр. София,"91 НЕГ-ул. ""Позитано"" № 26",448,1,0,0,0
244603002,00,България,24,София 24 МИР,46,Столична,03,Възраждане,002,68134,гр. София,"91 НЕГ-ул. ""Позитано"" № 26",620,1,0,0,0
244603003,00,България,24,София 24 МИР,46,Столична,03,Възраждане,003,68134,гр. София,"91 НЕГ-ул. ""Позитано"" № 26",749,1,0,0,0
244603004,00,България,24,София 24 МИР,46,Столична,03,Възраждане,004,68134,гр. София,"32 СОУ- бул. ""Христо Ботев"" № 63",772,1,0,0,0
244603006,00,България,24,София 24 МИР,46,Столична,03,Възраждане,006,68134,гр. София,"91 НЕГ-ул. ""Позитано"" № 26",883,1,0,0,0
244603007,00,България,24,София 24 МИР,46,Столична,03,Възраждане,007,68134,гр. София,"91 НЕГ-ул. ""Позитано"" № 26",940,1,0,0,0
244603008,00,България,24,София 24 МИР,46,Столична,03,Възраждане,008,68134,гр. София,"32 СОУ- бул. ""Христо Ботев"" № 63",911,1,0,0,0
244603009,00,България,24,София 24 МИР,46,Столична,03,Възраждане,009,68134,гр. София,"30 СОУ бул. ""Ал. Стамболийски"" №125",753,1,0,0,0
244603011,00,България,24,София 24 МИР,46,Столична,03,Възраждане,011,68134,гр. София,"18 СОУ-ул. ""Пиротска"" № 68",996,1,0,0,0
244603012,00,България,24,София 24 МИР,46,Столична,03,Възраждане,012,68134,гр. София,"32 СОУ- бул. ""Христо Ботев"" № 63",492,1,0,0,0
244603013,00,България,24,София 24 МИР,46,Столична,03,Възраждане,013,68134,гр. София,"32 СОУ- бул. ""Христо Ботев"" № 63",571,1,0,0,0
244603014,00,България,24,София 24 МИР,46,Столична,03,Възраждане,014,68134,гр. София,"32 СОУ- бул. ""Христо Ботев"" № 63",874,1,0,0,0
244603016,00,България,24,София 24 МИР,46,Столична,03,Възраждане,016,68134,гр. София,"46 ОУ- бул. ""Христо Ботев"" № 109",403,1,0,0,0
244603017,00,България,24,София 24 МИР,46,Столична,03,Възраждане,017,68134,гр. София,"46 ОУ- бул. ""Христо Ботев"" № 109",563,1,0,0,0
244603018,00,България,24,София 24 МИР,46,Столична,03,Възраждане,018,68134,гр. София,"46 ОУ- бул. ""Христо Ботев"" № 109",887,1,0,0,0
